Country,Month,Total,N_Languages,Max_N,Variance,Skewness,Kurtosis
KAZ,2019-10,103403,7,38560,32473608.53022153,5.243956846471166,27.45364267214543
KAZ,2019-11,107843,7,37414,30272075.405867662,5.405065824216093,28.911351201777908
KAZ,2019-12,102224,7,36588,26925807.822466254,5.567685816668965,30.660551275646746
KAZ,2020-01,94999,6,39095,31437939.359473847,5.40441480055326,29.626077181633782
KAZ,2020-02,95089,7,37782,34621407.08674949,4.959015616148631,24.31519871154946
KAZ,2020-03,112892,6,47873,47678185.3127928,5.377140417741857,29.44019836472414
UZB,2017-07,13192,5,5982,1455054.6769230766,3.999259524875936,14.692475720352231
UZB,2017-08,8802,6,4648,710724.0080971662,4.433649613044202,19.161171697107203
UZB,2017-09,13250,6,5672,1011275.7092941995,4.681307978956906,20.819031465729402
UZB,2017-10,4916,6,2038,244222.97290640394,3.190631622954123,8.68183283023589
IND,2017-04,473896,3,377369,874671629.6062796,12.374577591407657,153.8434894569661
IND,2017-05,868732,3,699897,2493732462.848644,13.642590910343944,187.13708880328315
IND,2017-06,1201649,3,961609,4485400710.722465,13.976090171576221,196.56116932666396
IND,2017-07,805084,3,636984,2178818352.2256756,13.247937238157812,176.6619572722459
IND,2017-08,354654,3,277079,513546047.5,11.803550789498209,140.17967534810322
IND,2017-09,661776,3,513528,1484909877.706272,12.879814504462665,167.3926069866748
IND,2017-10,278748,3,217605,331416248.3453945,11.543710309381014,133.9036987038074
IND,2017-11,1760,4,883,41896.541310541295,3.3252347920249816,9.602644705684558
IND,2017-12,1810,4,977,46373.49735449734,3.5359839833148565,11.232581076493847
IND,2018-01,1648,4,865,43893.62318840579,3.151710567072348,8.412682830072006
IND,2018-02,1402,4,940,37041.51384615385,4.095655056211354,15.894745374999616
IND,2018-03,1519,4,842,33723.61384615384,3.551640910690713,11.693680214904726
IND,2018-05,2062,4,1053,42469.90420168066,4.001107684920431,15.291312341917994
IND,2018-06,1204,5,610,23263.333333333325,2.893484337329069,7.144468133976366
IND,2018-07,201687,7,106005,95566778.59320088,9.43093918272259,91.74845456008985
IND,2018-08,169295,7,90694,74636267.91654183,9.141620802357002,86.14361198853128
IND,2018-09,246546,6,128990,147237773.98622516,9.243672465423595,87.67139903234651
IND,2018-10,395263,6,208566,311035395.0850764,10.32876740068153,110.13479801574083
IND,2018-11,436679,7,229680,396103961.7030688,10.061646739093042,104.42178721848845
IND,2018-12,599372,7,308255,769881893.7018231,9.678309948540791,95.81395400561962
IND,2019-01,641384,7,323339,900009266.6314476,9.370912500820179,89.6374233924446
IND,2019-02,600732,8,294240,708824699.4361933,9.657471862238047,94.69506759439933
IND,2019-03,582024,8,285316,675466060.272208,9.589832895193124,93.36039246453579
IND,2019-04,449713,8,223339,420427297.8415273,9.527446703590405,92.01340580961943
IND,2019-05,421641,7,225609,378300461.99749255,10.142740936537066,105.92779190116623
IND,2019-06,332716,7,183170,263113834.17191932,9.895265918522789,101.2724075690966
IND,2019-07,529384,8,282387,590262489.067013,10.156791703090327,106.62944649604042
IND,2019-08,620124,7,313042,723384261.2342701,10.138309990700707,105.49606498533281
IND,2019-09,614235,7,302875,751433560.021427,9.613619166991906,94.3345030720003
IND,2019-10,653616,7,320747,865564185.6537052,9.466299329703288,91.55243065707462
IND,2019-11,654487,6,310987,769694173.6276953,9.774299098747537,97.24585471991527
IND,2019-12,666014,6,334431,894861905.7912815,9.744669316795084,96.91063748810274
IND,2020-01,609999,6,312906,745589539.8464087,9.990193842207928,102.32062870958374
IND,2020-02,578562,6,291636,637275983.7299899,10.081655022495637,103.87054973491777
IND,2020-03,654206,6,326327,816293416.2461042,9.974055990066264,101.4282375039063
PAK,2017-04,152139,4,84737,59505444.011609904,9.577265928963564,95.25083322364834
PAK,2017-05,271541,4,158392,174092028.37210146,10.613740183525538,117.70484029239724
PAK,2017-06,432443,4,251700,379218709.83188665,11.487299315666199,138.36779901999944
PAK,2017-07,499357,5,294327,467119256.9936421,12.201842674955614,156.10084799701562
PAK,2017-08,277693,4,153109,156358667.87948003,10.741308262421613,120.35025757443172
PAK,2017-09,475118,4,266713,423119332.6701579,11.460199459275831,137.5003153933059
PAK,2017-10,217585,4,119176,104639244.23433092,10.192718897902997,108.14707986185226
PAK,2017-11,1445,2,1316,90541.49707602343,3.979745528218725,13.91291469072356
PAK,2017-12,2248,2,2086,188206.92885375494,4.463908710675528,17.967732641274857
PAK,2018-01,2095,2,1956,190170.30263157896,4.118814179253687,14.995694269298486
PAK,2018-02,1758,2,1613,107859.23913043478,4.567229144579389,18.922209615389267
PAK,2018-03,1785,2,1643,111925.46195652174,4.568316696229022,18.92889106255716
PAK,2018-05,2446,2,2246,186046.71225071227,4.882603342294077,21.906926677005288
PAK,2018-06,1649,2,1536,130079.78104575162,3.8736553663043805,13.024613921763805
PAK,2018-07,147212,4,65097,52077219.66760505,8.102316145074216,64.82414317644968
PAK,2018-08,121032,4,52807,32961467.310155883,8.293364503742286,67.98413803519227
PAK,2018-09,181358,4,81526,69516572.85172944,8.724546415667062,75.701631926066
PAK,2018-10,282253,4,132453,160687068.29821163,9.237671357045821,85.53087480515005
PAK,2018-11,363473,4,184826,298019174.55248547,9.36744229795692,88.7975311074644
PAK,2018-12,611597,4,337822,916106926.8670372,9.74850580284404,97.49362144177084
PAK,2019-01,639643,3,360148,965078139.7441233,10.155672744849952,106.25824184355643
PAK,2019-02,584619,5,315210,805312094.888473,9.686024246178725,96.12081460606852
PAK,2019-03,572455,5,294697,676431591.8442086,9.947411416254697,100.2691551553793
PAK,2019-04,421031,6,208531,380762282.4422228,9.31509216995155,88.0349096515394
PAK,2019-05,390249,5,199683,335033229.75920177,9.454939634702145,91.73554616161962
PAK,2019-06,306174,4,146991,199862714.83875617,9.122029637673402,83.77588962474884
PAK,2019-07,500077,4,266508,521074650.5920351,10.150825159198737,106.405572092452
PAK,2019-08,589847,4,304948,748053807.5797945,9.70934949869242,96.20090921538933
PAK,2019-09,583064,3,314489,750100498.2192428,10.005792558014393,102.87765880677652
PAK,2019-10,667993,3,388926,1103829051.2714198,10.281674353734157,109.80888624424898
PAK,2019-11,658357,3,386310,1001777518.0065873,10.763158570152706,121.1170208999549
PAK,2019-12,625990,4,314199,760427294.3244237,9.770127385804097,98.90686795124871
PAK,2020-01,575887,3,278460,622948776.2015959,9.49915256080529,93.56535661456697
PAK,2020-02,517678,7,268665,568767227.9789442,9.867455193150317,98.94690995019123
PAK,2020-03,583247,5,309166,721782167.8747624,10.06848712082439,103.53385136789936
SYC,2018-07,10188,5,4636,857778.530989824,4.492763773254786,18.321196340550756
SYC,2018-08,8233,3,3860,662082.73089701,4.287403553524771,16.441144155449543
SYC,2018-09,11170,3,5413,1015369.3396078432,4.750183982835936,20.701359557224368
SYC,2018-10,15857,4,8160,1537336.3061896397,5.691832908434632,31.03534371524261
SYC,2018-11,22499,4,10575,3226887.308653846,5.41203639329033,27.40570794843751
SYC,2018-12,35763,4,17701,6397339.852409638,6.266147587123239,37.67011115616156
SYC,2019-01,35809,4,18715,7528342.231388329,5.8689925506880645,33.30831307272339
SYC,2019-02,30816,4,16497,5385696.87893373,6.093422655657995,36.28426935984786
SYC,2019-03,33662,4,16797,5891040.092177861,6.1002328997374855,35.7490773290476
SYC,2019-04,30573,4,14735,5160231.785110661,5.703194898843445,31.02809384464514
SYC,2019-05,30585,4,14711,5172742.372122761,5.621386868132974,30.233695706629966
SYC,2019-06,23522,4,12217,3809699.1639443436,5.276081956110176,26.782308183513216
SYC,2019-07,34934,4,18182,7682642.306759909,5.6266512163352695,30.440666942048466
SYC,2019-08,36608,4,18241,7342847.855609031,5.8839773305512715,33.22856145138812
SYC,2019-09,33634,4,16773,7345062.089899522,5.340602042034918,27.078819626618593
SYC,2019-10,36003,4,18163,8130574.102502195,5.61848873744885,29.910388912478034
SYC,2019-11,36532,4,18286,7892486.102691511,5.709203531154656,31.058027555711874
SYC,2019-12,35973,4,16544,6938190.617960428,5.747000131450583,31.264520397701304
SYC,2020-01,33426,4,15591,6248992.725352113,5.708276210973911,30.80117068301451
SYC,2020-02,31571,5,14897,5206118.503044139,5.778426317216196,31.852339802540698
SYC,2020-03,36275,5,19641,7569102.493150685,6.08713479851834,36.4363616660462
LKA,2017-07,14745,7,9839,1321882.4111414896,7.917759044775619,63.27850981027045
LKA,2017-08,31565,7,21356,4696521.17188119,9.26879472640359,86.92356017070611
LKA,2017-09,53758,7,35857,12367343.290742282,9.503529914706881,92.0355789825642
LKA,2017-10,22893,7,16040,2987579.2671092954,8.755152012875735,76.99341521475871
LKA,2017-11,4158,3,3947,345482.5181818182,6.478769665859403,39.99101779525497
LKA,2017-12,4605,4,4319,563312.880681818,5.474167503570275,27.989001505817374
LKA,2018-01,4396,3,4136,568201.9816091956,5.192867639849976,24.989728816825703
LKA,2018-02,4222,3,3912,423687.4634920635,5.736304530017393,30.947425751905172
LKA,2018-03,4674,3,4277,520605.84369747876,5.645767540198427,29.927333834208355
LKA,2018-04,2705,3,2494,187638.2178030303,5.473261531179196,27.982551474202563
LKA,2018-05,4292,3,3986,360092.11416490487,6.397075634224101,38.956841247023156
LKA,2018-06,2906,3,2663,235293.63678160918,5.185783047770088,24.94104205833579
LKA,2018-07,36824,8,19011,4242738.537714712,7.911092769628828,65.58487205973859
LKA,2018-08,31662,9,16712,3221690.482236459,8.06051303860541,68.30764496606807
LKA,2018-09,45780,8,26175,6985370.043613706,8.915879947742182,82.64671429475936
LKA,2018-10,75016,7,43830,15520099.027372262,10.06222934704246,105.77344089467773
LKA,2018-11,141435,5,91724,70709248.16381644,10.070570654204204,104.51568793320129
LKA,2018-12,252785,5,153865,209387093.34979022,9.643344288962297,96.90577140574177
LKA,2019-01,270060,6,156964,206117807.61483252,9.816213865361581,101.22859837154056
LKA,2019-02,242722,6,136352,183925787.9801273,8.909360767007778,83.48109134372443
LKA,2019-03,252774,6,143773,197347631.28514582,9.128455992758406,87.50502285542181
LKA,2019-04,246196,5,157843,228326427.14935538,9.58375167384687,94.80361878511562
LKA,2019-05,238282,6,152082,225293733.0987773,9.248038262494829,88.2043362164213
LKA,2019-06,162242,7,99894,100915251.17514704,9.030867758666833,84.38192863519419
LKA,2019-07,235616,7,136225,174588321.8664349,9.26230145717668,89.5912949385098
LKA,2019-08,236470,8,125749,135986529.62592593,9.414499165508998,94.14820327800237
LKA,2019-09,231892,8,123780,138570193.12984496,9.168376123405121,89.29620593963516
LKA,2019-10,257114,7,131900,152448999.88278228,9.168749811335756,90.06046334280116
LKA,2019-11,284129,8,156315,222848850.13593656,9.192519123611225,89.57862169810399
LKA,2019-12,246161,7,132730,149040776.81086302,9.55277672160041,96.61686009532566
LKA,2020-01,253133,7,145679,191895861.9060426,9.46588285117329,93.80951222638697
LKA,2020-02,249436,9,127129,146677981.62283877,9.228143605935614,90.49496812635411
LKA,2020-03,297271,8,167527,207514449.0694722,10.523458643655236,116.28827817984352
BTN,2017-08,2203,9,1607,85012.80574712643,5.093660503533114,24.303011027660236
BTN,2017-09,3650,9,2476,158508.61673414306,5.716531537019973,31.642548994998535
BTN,2017-10,1267,5,1013,37605.53276353276,4.835577093936539,21.60358684970348
BTN,2018-07,5548,9,3873,258658.7562008469,7.248303447750242,51.32311777495939
BTN,2018-08,4965,8,3670,244628.05387205377,7.082709836518656,48.757541676693236
BTN,2018-09,8372,8,5879,471278.20066641975,8.179575967886162,66.11247630786687
BTN,2018-10,12855,7,8785,1022831.7604237869,8.217192874997474,67.32057338391503
BTN,2018-11,23052,6,17204,3515445.042857144,8.824979028753447,77.13806964021454
BTN,2018-12,49357,5,38815,21045084.98571988,8.144316945303537,65.1664087691965
BTN,2019-01,46451,7,35571,16478332.95796309,8.464668610388975,70.40295264390623
BTN,2019-02,51241,5,41505,24006254.445813768,8.185149082942965,65.63268167499915
BTN,2019-03,44206,5,32213,13856099.374736838,8.244756653150821,67.46009339187812
BTN,2019-04,37289,6,28330,12214838.507459207,7.771872600088814,59.22216679690206
BTN,2019-05,42841,6,34535,20255007.03740502,7.369944216175696,52.85517557874759
BTN,2019-06,27855,8,20345,7160868.300362976,7.237714772596438,51.21192338049076
BTN,2019-07,36895,8,24973,9757911.552884616,7.519424578538868,56.138936302758545
BTN,2019-08,46133,5,33512,16248728.070600413,7.908048985119274,61.87854047425573
BTN,2019-09,50891,7,39542,20690289.892456137,8.379098468986127,69.06824020979616
BTN,2019-10,53184,5,41671,24727528.294969816,8.02685400366747,63.465660612760075
BTN,2019-11,44520,6,31879,15195300.956979807,7.741018465606899,59.378333659965485
BTN,2019-12,48088,7,33121,14580599.621326042,8.18553119677321,66.95965626599573
BTN,2020-01,46588,7,32870,14867174.118198197,8.007225903542809,64.09904548277882
BTN,2020-02,38171,7,24098,9615526.657211535,7.008790895811486,49.7638043695097
BTN,2020-03,54621,7,36413,18609601.93405406,7.785990584731524,61.29460300825943
NPL,2017-07,85571,3,35411,27601130.592951987,6.007603913623053,35.15867974698138
NPL,2017-08,47113,4,19245,8503111.345690832,5.889889788894046,33.72322880955951
NPL,2017-09,79971,3,33232,23908763.58607628,5.954530736105882,34.595921366747405
NPL,2017-10,32946,4,13799,4916703.147887324,5.346090109898589,27.572947224377728
NPL,2018-07,55750,8,18416,7263433.608289771,5.939453255330312,34.49204924295983
NPL,2018-08,45094,9,15598,4867878.252525253,5.798199415976031,33.02978785668649
NPL,2018-09,68284,8,23143,9594649.575701473,6.385109923296176,40.19820900880736
NPL,2018-10,103019,8,35613,18234857.180372432,6.788415986418981,46.46095702301355
NPL,2018-11,131887,9,42334,31470009.68141337,6.534161470340694,41.701599325572865
NPL,2018-12,219654,9,68004,91164606.40723425,6.322575766151755,38.468419306377456
NPL,2019-01,230655,9,68988,91683763.7175477,6.574945408663014,41.62697857594115
NPL,2019-02,203005,8,61792,77350675.42163275,6.33211286472352,38.52412767654587
NPL,2019-03,202342,7,64723,76089029.32535884,6.469602754100571,40.41866302310613
NPL,2019-04,179094,8,59302,58940857.529570185,6.554656103485431,41.89277400381711
NPL,2019-05,176714,8,60634,60482020.368,6.399354909200115,40.48998343692829
NPL,2019-06,133693,8,44203,34190832.937745094,6.22088741640373,38.30417734368648
NPL,2019-07,195068,9,59903,68019619.13716128,6.223670244548805,38.04202670037859
NPL,2019-08,206345,10,65768,72715880.28060822,6.558835507546117,42.4297409801286
NPL,2019-09,205758,9,69192,72008315.15405968,6.5810585720651655,43.41223424298489
NPL,2019-10,211188,10,68989,66144109.56094554,6.7814801739080774,46.65635583133097
NPL,2019-11,212971,10,64027,67930182.73292807,6.526956955539713,41.87035603531581
NPL,2019-12,213074,10,70881,68833685.96374989,6.918760148024922,48.036166958269696
NPL,2020-01,193104,9,68356,59527022.34501653,7.112759125983814,51.341558759005046
NPL,2020-02,190255,9,63700,61940262.710412696,6.453661439687417,42.015420251498355
NPL,2020-03,215386,11,70851,68223018.49050544,6.935708320699119,48.44789349132149
BGD,2017-04,59748,2,34811,18361641.33730715,7.029587432676853,49.144653057881925
BGD,2017-05,115116,2,70822,66960344.290763706,7.508063564555626,57.03250101812403
BGD,2017-06,156131,2,90913,100849553.89275363,7.8830533146268404,62.34649527547376
BGD,2017-07,138492,2,78768,81067212.6293436,7.643189258977671,58.06425636721925
BGD,2017-08,67373,2,38815,21571970.190063912,7.248421007760004,52.32018766249352
BGD,2017-09,120073,2,73050,67138366.40543316,7.745855530078864,60.82504853231527
BGD,2017-10,52694,2,31984,15696767.2623803,6.96578444953131,48.76884294070037
BGD,2018-07,80358,8,41669,18476086.290598292,8.373236689193497,72.72868337404147
BGD,2018-08,70758,9,37333,14581987.83421751,8.484520733745263,74.92673366102129
BGD,2018-09,101926,8,54756,28337528.628421452,8.99913568819329,84.54997460785783
BGD,2018-10,157194,8,82287,54629980.179602645,9.71752369503743,99.12225171162369
BGD,2018-11,224841,8,112183,108085840.95857346,9.264427644204483,90.68593560087831
BGD,2018-12,403767,8,198219,357074169.2978419,8.921598435911676,84.72739911581333
BGD,2019-01,431714,8,222032,400136792.7004252,9.635045172300655,99.05312802873593
BGD,2019-02,384136,9,181077,308904416.17690635,8.672353091894827,80.28361009221855
BGD,2019-03,390957,8,206989,354812035.2469349,9.57342721171809,96.80340001385326
BGD,2019-04,335983,9,168529,235790051.95527676,9.461405673279614,94.89327209063984
BGD,2019-05,325167,10,143856,194592581.3319848,8.645755577584394,79.23018318714053
BGD,2019-06,249453,10,114654,123675962.78987668,8.701898387944784,79.9880112077031
BGD,2019-07,374581,8,168434,283406723.8554204,8.413479304065095,73.86446571379125
BGD,2019-08,406945,9,194969,316088899.48,9.369428732246597,93.32552804241784
BGD,2019-09,404404,10,192051,308368091.10045654,9.327542892887326,93.29942118515866
BGD,2019-10,419014,9,192983,311876608.1162427,9.19925797304224,90.9947920934759
BGD,2019-11,432374,9,186120,296442986.7757175,8.930542352784657,86.99129917048725
BGD,2019-12,417360,10,190688,298645854.6706168,9.292720044484744,93.43503303666607
BGD,2020-01,392937,9,191707,284758079.45272046,9.797206877262255,103.10739692029284
BGD,2020-02,366372,9,178486,248168840.72107378,9.844542723510633,103.98483239654406
BGD,2020-03,398808,9,190642,274317602.5515527,9.855428098979727,104.58164990428364
BRA,2017-04,293296,2,273634,440524040.1038634,12.903207198342868,164.65987097763525
BRA,2017-05,537805,2,492072,1212994573.0194721,13.977364982933903,193.8809702052283
