Language,Pct_CC4_ara,Pct_CC4_aze,Pct_CC4_ben,Pct_CC4_bul,Pct_CC4_cat,Pct_CC4_ces,Pct_CC4_dan,Pct_CC4_deu,Pct_CC4_ell,Pct_CC4_eng,Pct_CC4_est,Pct_CC4_fas,Pct_CC4_fin,Pct_CC4_fra,Pct_CC4_hat,Pct_CC4_hbs,Pct_CC4_heb,Pct_CC4_hin,Pct_CC4_hun,Pct_CC4_hye,Pct_CC4_ind,Pct_CC4_ita,Pct_CC4_jav,Pct_CC4_jpn,Pct_CC4_kor,Pct_CC4_lav,Pct_CC4_lit,Pct_CC4_mar,Pct_CC4_mkd,Pct_CC4_mon,Pct_CC4_nep,Pct_CC4_nld,Pct_CC4_nor,Pct_CC4_pol,Pct_CC4_por,Pct_CC4_ron,Pct_CC4_rus,Pct_CC4_sin,Pct_CC4_slk,Pct_CC4_slv,Pct_CC4_spa,Pct_CC4_sqi,Pct_CC4_swa,Pct_CC4_swe,Pct_CC4_tam,Pct_CC4_tel,Pct_CC4_tgl,Pct_CC4_tha,Pct_CC4_tur,Pct_CC4_ukr,Pct_CC4_urd,Pct_CC4_vie,Pct_CC4_zho,Pct_CC4_ara,Pct_CC4_aze,Pct_CC4_ben,Pct_CC4_bul,Pct_CC4_cat,Pct_CC4_ces,Pct_CC4_dan,Pct_CC4_deu,Pct_CC4_ell,Pct_CC4_eng,Pct_CC4_est,Pct_CC4_fas,Pct_CC4_fin,Pct_CC4_fra,Pct_CC4_hat,Pct_CC4_hbs,Pct_CC4_heb,Pct_CC4_hin,Pct_CC4_hun,Pct_CC4_hye,Pct_CC4_ind,Pct_CC4_ita,Pct_CC4_jav,Pct_CC4_jpn,Pct_CC4_kor,Pct_CC4_lav,Pct_CC4_lit,Pct_CC4_mar,Pct_CC4_mkd,Pct_CC4_mon,Pct_CC4_nep,Pct_CC4_nld,Pct_CC4_nor,Pct_CC4_pol,Pct_CC4_por,Pct_CC4_ron,Pct_CC4_rus,Pct_CC4_sin,Pct_CC4_slk,Pct_CC4_slv,Pct_CC4_spa,Pct_CC4_sqi,Pct_CC4_swa,Pct_CC4_swe,Pct_CC4_tam,Pct_CC4_tel,Pct_CC4_tgl,Pct_CC4_tha,Pct_CC4_tur,Pct_CC4_ukr,Pct_CC4_urd,Pct_CC4_vie,Pct_CC4_zho
rou,0.00023232631654298267,4.1117855223084834e-06,8.788195195008684e-07,6.565596283906909e-05,0.00011776601841095039,7.00839726673721e-05,3.894732752790598e-05,0.0015067757753775672,0.00011520825361878834,0.09248329052325538,0.00010065845736552165,1.6352941448126487e-05,0.0003927771091487929,0.002190989233819887,7.389967832847671e-06,7.888912397778013e-05,3.326514485630472e-05,1.0211929192300329e-05,0.00862340436148096,5.285380586444042e-07,0.00044669958505558156,0.002409566314634953,6.726070699135028e-06,0.000432230656429604,3.342992351621113e-05,2.87774263139459e-05,8.75807997466695e-05,3.50788695077812e-06,7.328375105969725e-06,4.3056939189265826e-07,5.469434146761671e-07,0.0009976571064354315,0.00013106338090967774,0.0003280560514416994,0.0008003196615569569,0.8831326730961022,0.0013250624488331734,6.883893004005813e-08,5.8718882703853366e-05,0.0001236738478490198,0.002527342187882204,3.5715375993541057e-05,1.2035943452267005e-05,5.726051185544684e-05,7.915752334290473e-07,1.1435957830444182e-06,4.580542404865468e-05,1.1217702191201387e-05,0.00014307758575245842,3.0106959670130092e-05,4.7491615524477997e-07,6.757591682890212e-05,4.677018353765819e-05,0.06124339965268642,7.099086160118399e-05,0.0003834788528479306,0.0040662860424049724,0.0016450970361747955,0.002217542986088451,0.0018731651947093446,0.007386927662619632,0.0010468988707773698,0.3466405409612624,0.000192043901902616,0.001782800077650862,0.0005709716475959787,0.03233734703592641,3.3219877223307986e-05,0.017381303199277696,0.00028758510209815977,0.001199120585077516,0.0048691237795060365,9.679115216053076e-06,0.009928624858294708,0.00999578573887497,0.00020741190106187907,0.004597179101995408,0.0007932227219857801,4.74661246191212e-05,0.00012481892122158508,8.81376385567747e-06,0.00019021704903071196,9.999615719895893e-06,0.0001350268622689788,0.0003994718279896872,0.00021983129558578824,0.0025325789563407485,0.04004491942761559,0.2800407445880525,0.011338666824951184,1.991910631383108e-05,9.743215316821639e-05,0.00048557428834705994,0.08209051517539437,0.0001275271504790569,0.00026063100972497884,0.00042802842288208216,0.0006939637159456598,3.637680718615974e-06,0.021442044582966183,0.005947832325289807,0.0244575376734721,0.009416224677776005,0.003584942360708638,7.413176653884359e-05,0.0004367941116621833
rus,0.0002264479069076321,0.00027677319325254283,5.096452253466386e-05,0.0010415150547282443,0.000362141588466328,0.002191837859240764,0.00038087151474301836,0.00408417849554653,0.00030760434681390095,0.1321668210147716,0.0011784088418634266,5.7875511248197474e-05,0.002618145652292757,0.0050783600012504855,5.711169527357639e-05,0.0008364853027779867,4.6094325135000645e-05,0.00015291198770802375,0.0007106957792049952,6.177146088406617e-05,0.0003240952866644311,0.00255266250790185,4.762397483415446e-05,0.0004605754350677241,5.498134189911129e-05,0.0004617866057243708,0.00087371552237368,1.7978867688607528e-05,0.0006092554852352353,5.904919080971153e-05,5.4269661978659065e-06,0.00033698246008404133,0.0003328520609261798,0.0017959022792782887,0.001705619556521611,0.0034249550609668673,0.7933579634207065,8.6242536546479e-08,0.000502683988151434,0.002893007190225775,0.0015523831016100518,0.0007346032517549884,9.241333648596992e-05,0.00028514516307952714,1.0840068501177549e-05,8.815015636618029e-05,0.0003574667222758542,5.451472095986472e-05,0.000756930435591916,0.003093694874543568,0.00012474530544935738,0.0006358778728357118,0.002768719523474122,0.12724057054963794,7.626408643891607e-05,3.7649638809825104e-05,0.0015369993687130692,0.00028775607158424815,0.00010430246182017664,2.6771603496422972e-05,0.0009381624199673592,9.995713965707084e-05,0.07255150210238102,0.00011917230156138103,0.001047126896921851,0.00011710274981929168,0.0036055126524549845,4.279037587736382e-06,0.0005721684545887504,2.286081354962776e-05,0.0004885762400951052,5.436808170855416e-05,0.0010527168961113381,0.0017367884438292908,0.0009199857164105033,5.899327207877524e-05,0.002027055964324758,0.0016426496168990903,1.6836282143830234e-05,2.303757241727952e-05,4.514716077938729e-06,0.00035485079176372905,0.003947843024426714,5.230589491928362e-05,0.00020247728289509223,6.456117640980573e-05,0.0005125123367562812,0.00406547605084896,0.00012812071923625143,0.7493300304956919,,7.084348116426205e-05,0.0003408205566438705,0.00999332035604097,2.610875774272887e-05,2.9312512218917034e-05,9.775501876424267e-05,9.350544098778158e-05,1.4214358940329115e-06,0.0010963837013741415,0.0004795099831751335,0.00933125528734566,0.0009218490494736656,5.504565736788593e-05,8.611102835768292e-05,0.00027172993425048845
rwa,,,,,2.7115607803758417e-06,2.4277927917318586e-06,9.143635189639469e-07,2.9543400595490277e-05,,0.36432010403817294,2.806150109923836e-06,,1.6363954011803047e-05,0.007403759061933656,1.324250613671923e-06,1.6679251776963028e-05,,,1.7971972614118954e-06,,6.848267459274801e-05,2.7777733110594385e-05,1.217049373517529e-05,1.1350719545759337e-05,,4.477228265271739e-06,1.3778512337491196e-05,,,,,2.998481746671425e-05,1.4503697197359154e-06,5.170883348623698e-05,8.21035380476592e-05,9.566134194953842e-05,0.0005737788730381347,,5.675359772879669e-07,7.535616587323559e-06,3.897080377377373e-05,3.8151029584357765e-06,0.4182578404858789,3.1529776515998163e-06,,,1.4282988761747167e-05,4.729466477399724e-07,2.3016736856678656e-06,,,,2.6485012273438454e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sau,0.7261829094749058,4.419283880886631e-06,,6.278763983773356e-07,0.0001233052650044106,4.694583532482847e-05,7.541761508201611e-05,0.0011811321017167493,3.139381991886678e-07,0.232714369559934,6.112135247280909e-05,0.00037897170460521264,2.6153466901640555e-05,0.007082349177327364,1.5696909959433391e-06,2.801294700452728e-06,5.964825784584688e-06,2.9220401616791383e-06,0.00012173557400846724,,0.00019290294885531366,0.0008291349331495169,3.4050220065847814e-06,0.00016423797636016383,0.00018143213003880468,1.7387346416603138e-06,8.548778654829879e-06,,,,,0.0005572886017443759,7.107077847786532e-05,0.002328600368843575,0.0016916922099665045,0.000570908689770715,0.004119714391583906,,8.041647717678952e-06,1.0818793325886397e-05,0.004487287724649345,5.0954584637545305e-06,1.390987713328251e-05,2.021279020930115e-05,,,8.198616817273286e-05,9.804531451584547e-06,0.00017264186046152198,7.486218596037462e-07,5.790952320418656e-05,0.00020285237486037,0.003195987464109619,0.9195362774090101,9.155792745813087e-06,0.0013788623875194512,,1.8311585491626174e-05,3.884672065009267e-05,,4.839490451358347e-05,,0.0434361271624511,9.809777941942597e-05,0.001529932967825367,0.0003747335173822072,0.0017957125515323984,5.362678608261952e-06,1.1117748334201606e-05,8.488727845760992e-05,0.0032421970083316405,1.9881149962336997e-05,,0.0013070548129844313,4.2509037748417906e-05,5.9905043965462784e-05,0.00023294952686133013,5.4934756474878526e-05,3.4007230198734333e-06,2.4328249296017635e-05,0.00023124916535139346,2.746737823743926e-06,,0.0014199326578363842,1.2033327608782914e-05,1.3995283197171435e-05,4.656374596442085e-05,0.0028002338127873197,5.20572216119087e-05,2.576701672750255e-05,,3.806193841473727e-05,3.5184403551767436e-05,0.001678649201425217,2.3281872982210425e-05,7.756264426095946e-05,1.7526803256270768e-05,0.00101733937109906,1.8834773648529777e-05,0.004759965851508999,3.3614839081056624e-05,0.001311501912318112,1.3079703922590127e-06,0.010458138865385387,8.14865554377365e-05,0.0006021895685960494
sdn,0.5382929570984135,,0.0009845924816128167,1.13731804806761e-05,7.257172306717129e-06,5.058357413786418e-05,,8.123700343340073e-06,,0.2383557587178678,0.0024639724721373327,0.00018652015988308805,,0.04353599330000522,0.0009886001737821977,0.002358797631692223,,,,,0.0003415203624340166,4.105176573501183e-05,,4.0401869707544624e-05,0.00023807857806215302,0.00024035321415828822,1.0831600457786762e-06,,,,,,6.42313907146755e-05,0.0009166783467424935,0.0009082296983854199,0.0003953534167092168,0.010643130609821272,,,0.003391699051346769,0.00041961620173465913,,0.0001545669385326171,0.0013159311396165134,1.8955300801126832e-05,,9.53180840285235e-06,0.00012597151332406005,2.2204780938462866e-05,,0.00017677171947107995,,0.022767265950235732,0.3883106716352795,5.563709126345707e-05,0.00011882317993182372,4.8039074394879234e-06,0.0010841634779505552,0.0001234310095166387,1.5539169982833386e-05,0.0015816129952558964,1.024506790666302e-05,0.3544350359753844,0.0004339693118549651,0.0015653385333180394,0.0007245566924803163,0.014526476882911128,5.8872375865561184e-05,0.00021573465960394235,5.3431215398386075e-06,0.007550271910964967,9.60291293260902e-05,,0.11747553683665635,0.0006914195350405832,0.0005899982647109861,0.004934740388018465,0.0013346529372952824,0.00010862713148882896,0.00034544016047011633,0.0006253412980157903,3.235284602104112e-06,1.808818209358208e-05,0.00016416618382494952,0.0003415186033766567,9.754873269980577e-05,0.0013162706384196908,0.017305145180945548,0.0003535773914390448,7.181351427397762e-05,1.4705839100473231e-06,2.3186206315079466e-05,0.00025058749827206394,0.023813263294323643,3.6715578287514835e-05,0.0014868583719851805,9.60291293260902e-05,0.00011009771539887627,1.2794080017411713e-05,0.0316792205513121,0.0075507621056016515,0.0084223771890867,1.632348140152529e-05,0.0020232293434431074,0.0001678916630637361,0.002402738031162653
sen,0.0024081864351864213,,,3.2724420601815623e-06,1.3339797521728884e-05,5.346214332026957e-06,1.8310967932251893e-06,2.0877444963720126e-05,2.0590646670805336e-07,0.0638608243481573,0.0003184784735782991,,5.963933732151118e-06,0.9177198715028928,1.0957165549821413e-06,7.206726334781869e-07,,0.00042410113719714814,8.281852243093204e-05,,3.0415326653732454e-05,0.002144964432709704,1.8899272122846329e-06,7.294971963371034e-06,5.8536266964146595e-06,3.051827988708648e-06,1.581067512222553e-06,,,,,0.00011508700728503696,0.0014176733770873296,0.006013218915718165,0.0014553983833091985,6.655926536337824e-05,0.0020989958140171312,,3.4048105030653114e-06,1.0515937406875582e-06,0.0016242196246026546,2.1252488885224083e-06,1.9119886194319246e-07,1.9112532391936813e-05,1.6251903265171356e-06,,4.066652717484054e-06,1.7538818682096687e-05,6.192636986244706e-05,,,,2.3532167623777531e-07,0.012521614435571671,3.2375866320284275e-05,1.5927980948811392e-05,5.48262845715763e-06,0.0006656194531219907,0.0007496549134394584,1.5644396718268755e-05,0.001119448750067056,1.5408076526149897e-05,0.3167835782043777,0.0007948865982110089,0.00012057056201904409,0.0007242268607674687,0.5221859050602534,0.006352239500116624,0.002404416162694164,2.1741457674935434e-06,0.001598233459299873,0.00037886853200496176,,0.009384605677309029,0.008393006151178281,0.003454575832431969,0.007537385263592724,0.0020746549666115018,3.951273612227396e-05,0.00011026700164266164,,1.6400621333049114e-05,1.4935436141912164e-05,1.4179211527131804e-06,0.002106416400432277,0.0006801767769565126,0.0004937201453747294,0.0147887758306832,0.002737627633581761,0.002159872027889564,,9.698580684558154e-05,0.0003786794758512667,0.017597819426323283,0.0003257437528166413,0.0012587831353403378,0.0003001739080293803,0.0003948910410306207,,0.015589664961774028,0.006671177231400242,0.010188283386666865,3.1572377667080154e-05,0.001202586193654472,0.0004901280784545227,0.0013724058837110873
sgp,0.00011483874967388668,2.4781052712589297e-06,5.523908260706131e-06,1.1177253749494923e-05,5.509031035735635e-05,6.856144958876434e-05,0.00040189937069306153,0.0010727483550684704,1.4961547148127442e-05,0.9502626354938296,3.477887014312353e-05,8.404826482429776e-06,0.00013358727564031638,0.001671962158501102,4.351454032886833e-06,0.00020709741659652326,2.688695881761883e-05,0.00038647969094927215,0.00011069192461983591,6.552423994226037e-08,0.024297520343522918,0.0026971576391413114,0.00013048454175387016,0.0023112440346584264,0.00013482955077954957,1.6386967908838574e-05,4.682566278168829e-05,4.4126816013574695e-05,1.1605309644855427e-05,1.0936103063150047e-05,1.8164178646288903e-06,0.0006172845294744128,0.0001353075554807677,0.0004509362080308341,0.0017699606414258938,0.00025866284509534635,0.0008417319054733523,0.00011221939132799811,2.928879817025644e-05,0.00012851129538052702,0.0029955797336993274,2.2401233801243757e-05,9.42152636940272e-06,0.0003012869002617207,0.0014085858648013845,2.4786423551928824e-06,0.00029346803235123363,0.00047101831340526904,0.00020224969700866383,1.0537586784156956e-06,2.9255498966351354e-05,0.0009798220928159305,0.002594966141944149,0.0011917370813149266,7.92524538324086e-06,0.0007514520987467062,2.1056856346712938e-05,0.00015457120922642028,0.0003385873082343705,0.00013750589982455127,0.0007233955731199048,1.0239185641121402e-05,0.709352038300802,0.0006838271947101473,8.949163947353001e-05,0.0008803385711106525,0.0029585461652196147,0.00013663817222784607,0.00025031048739622766,6.4211842156185065e-06,0.002727614927483137,0.00027327634445569214,6.363335709171492e-07,0.20881014241665954,0.0009565250541013694,0.003339073640628071,0.003434639373278537,0.0029252832740125825,8.000448441621977e-05,0.0004056915757129062,0.00010007791615333348,8.040942396134886e-06,0.00017880973342771896,0.00040424536305173084,0.00034980991848509107,0.0004932742144736846,0.00032649697038694464,0.00339796342019113,0.0009472692930698473,0.0005438916576148217,5.7385718395437465e-05,0.00010343312952726028,0.0007558485852366794,0.003613854046251385,0.00016093454493559174,0.0004032040899356846,0.0002199400215115456,0.007897304554626953,0.00038619662904026253,0.02471658425857681,0.0018012867937471087,0.0016470048270529234,9.487155057310224e-06,0.001009514286006834,0.0008900571201937508,0.0024867915951442194
slb,,,,,,,,0.00051802086925648,,0.09061727424985194,,0.1156859920463425,,0.07058179855099668,,,,,,,,,,,,,,,,,,,1.4551148012822473e-05,,,,,,,,,,,,,,,,,,0.005947054192840544,,0.7074870021870375,0.021870927903023304,1.312091662723558e-05,,,0.00015417077037001804,0.0001836928327812981,2.8702005122077832e-05,8.93862445230424e-05,6.5604583136177886e-06,0.5236984255720104,0.00025667793152029603,0.00016811174428645582,0.0004805535714725031,0.010778012951984826,1.6401145784044475e-05,6.56045831361779e-05,8.200572892022237e-06,0.00012054842151272687,5.90441248225601e-05,,0.11489986690470196,0.000788075054923337,0.0029702475014904547,0.00527050819770269,0.0007036091541355079,,0.00022305558266300484,,,7.380515602820012e-06,,0.002275658977536171,0.0005518985556330965,0.0004092085873119096,0.1208534828243101,0.0002591381033879027,0.001107897397712204,,4.592320819532453e-05,0.0001074275048854913,0.15400429874031,4.018280717090896e-05,0.0001599111713944336,8.200572892022237e-05,,,0.031779680128453766,2.2961604097662263e-05,0.0004797335141833009,,,9.840687470426684e-05,0.00021977535350619598
sle,0.0005442263573795566,,,,1.561305123629875e-05,2.230435890899821e-06,8.204817741524345e-05,0.03835585011470813,,0.9175404664797348,1.2267397399949021e-05,,9.829849604894212e-05,0.017229479989803717,,,,,8.985470303339281e-05,2.8677032882997706e-06,2.7243181238847823e-05,0.0004838452714759113,1.1152179454499108e-06,0.00012267397399949017,,,1.9595972470048432e-05,,6.802829467244456e-05,,,7.280780015294417e-05,0.0006291422380830996,0.0068977823094570475,1.7843487127198572e-05,0.000799292633188886,0.0001024407341320418,,,0.0007205901096099923,0.006835489421361203,1.1948763701249045e-05,,0.0048470558246240135,,,0.00023945322457303087,,4.142238083099669e-06,,,,6.372673973999491e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slv,,1.8910945921897265e-07,,,9.373251456940384e-07,2.7133096322722165e-07,2.4666451202474692e-08,0.0001029659894695302,,0.0012768835129473052,,,9.044365440907386e-08,1.1182124545121862e-06,,1.3155440641319835e-07,,,1.2333225601237347e-07,,7.70415492557293e-06,3.3275042672138374e-05,,,,,2.2199806082227225e-07,,,,,,2.3022021122309713e-07,1.701985132970754e-06,7.986996899361307e-05,1.2637445166067869e-05,,,,6.577720320659919e-08,0.9984036777218304,4.933290240494939e-07,,,,,,2.9747740150184484e-05,2.6310881282639675e-07,,,3.453303168346457e-07,7.31771385673416e-07,0.0019203553138407688,2.9046945598891333e-05,1.259667826257199e-05,0.0005069831509152001,0.0005951516114648732,8.879000717447126e-05,2.466297007198305e-05,0.04034546158091031,0.00011085076871063352,0.08480144303568278,0.00015666289860240848,0.00038588929382789614,0.00024433412185224343,0.0026316532712595546,3.609114067993488e-05,8.784525630477836e-05,5.153035883991621e-05,0.00013838114054501782,4.5016550212033585e-05,0.0003525909693153868,0.000589135040136829,0.002204882784096614,2.6701643001320365e-05,0.0006592123502607164,0.0020636093799242033,1.2787285894176696e-05,4.6491687534887407e-05,1.40055172787807e-06,4.7850802821112294e-05,9.074580722050217e-06,8.071818834042842e-06,0.000426555017666344,7.150272371675732e-05,0.0002418893717947048,0.006317681662249708,0.00022737004263942442,0.0009768309628208048,1.3259661329023148e-07,8.347785535453136e-05,6.846128889941265e-05,0.8351026030936182,7.197509915160377e-05,4.625135617329887e-05,0.00012784799707677504,8.840879191126184e-05,4.1933678953035695e-06,0.013491349048882837,0.00031397220569460684,0.002087841411002993,1.8886730105527348e-05,0.00019211591808088413,5.653588099162245e-05,0.00012769053859849292
smr,0.00010381163049270622,,,5.506274601805494e-07,6.89018495172594e-05,1.7693495720468318e-05,4.95931799135948e-05,0.0009490247818698494,8.296120400053607e-06,0.1470395569666139,5.260327669591514e-05,9.544209309796188e-07,9.48180486430906e-05,0.002150787567962571,6.607529522166593e-07,6.387278538094373e-06,,,2.892629590815152e-05,1.9455503593046075e-06,3.788316926042179e-05,0.8421135592782948,3.6708497345369956e-07,9.911294283249887e-07,5.506274601805494e-07,1.2847974070879485e-06,1.2370763605389674e-05,,,,,3.957176013830881e-05,7.818909934563799e-05,0.00015780983008774541,0.0008364765290089451,0.00036917735780238564,0.000387972108443215,,4.992355638970314e-06,6.394620237563445e-05,0.0050249894931103465,1.3949228991240579e-06,6.607529522166593e-07,4.280210790470136e-05,,,2.9403506373641334e-05,5.506274601805494e-07,4.739067007287261e-05,,,,5.286023617733273e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
som,0.0026505404710386467,6.813119691026385e-05,3.4243806017057432e-06,0.00022973400718341407,0.00020683957687486708,0.0008271556400761019,0.000298969392124432,0.2313849290256237,0.00022229820930542442,0.33637199356767145,0.0009749071802419443,4.2001076359696965e-06,0.0029718801535836103,0.005115458547869322,0.00018477678185530575,0.0003347087439552956,1.0916086734417081e-05,0.0008166169340610566,0.0009105428019935568,,0.0017129730164189756,0.0038795297033953173,0.0005285007318844798,0.004856847927122136,0.00658914423407931,0.00018250550900723565,0.0006978328583729088,2.7954127360863204e-08,5.421004148455397e-05,2.521462287949861e-05,5.520940153770483e-06,0.002459355205485864,0.0004341555520415665,0.0017524931639753961,0.0116362339749558,0.0007678998786029122,0.311401766635157,,0.0002403146443895008,0.0017424366666573252,0.01699065838056946,0.0005630380562388263,0.00019495208421466,0.0008552914692648107,2.4739402714363937e-06,3.2636443693807793e-06,0.0009986751770305184,1.1398295431391973e-05,0.0006168916825995293,0.0007290226759757918,1.559840306736167e-05,0.0016596714840736494,0.023686265908702615,0.04435547489233825,8.118089255920649e-06,1.8236287458952176e-05,0.0006803900024201317,0.0003357829961796742,7.447464491301114e-05,2.5177842040101714e-05,0.0011738286450191345,1.4000762629776187e-05,0.5808750523704997,0.0005866201888408745,0.0015580848697993785,0.00036354921450427243,0.022289802373941073,2.5295495507578824e-05,0.0001163592793348626,,0.0009785238890071305,0.00016283239898832137,,0.012556095702624745,0.007615708949793382,0.00035719592726050843,0.009358627416999304,0.002536255798404078,1.0118198203031531e-05,5.835611986864697e-05,0.0008476932331725834,4.2355248291759886e-06,6.1179803088097625e-06,0.0002763679951037333,0.0018284525380617789,0.0002423661430028483,0.00043261179991333653,0.010098785380897807,9.212266503457776e-05,0.0009797004236819016,,1.8118633991475067e-05,0.0001034173979123804,0.0659442979070507,2.8119178727029487e-05,0.002153882029103468,0.003319710238334159,6.023857534828074e-05,1.2353614085096636e-05,0.02299454664412897,0.00024660166783202427,0.004115518292349336,2.61190697799186e-05,0.0011460624266945365,2.8589792596937928e-05,0.0005249697718828684
srb,1.899771330586019e-05,7.5299335086057e-07,8.135323935737695e-07,0.0005465405485332627,5.44077483254215e-05,0.0001614030169548929,7.966657169827981e-05,0.001711738312146506,6.430681797979324e-05,0.13392533843249488,0.00023593718847016244,4.2517755513780634e-06,0.00018581242138823918,0.001039340214381713,1.9977884095355857e-06,0.8313176362371374,3.144285538031953e-06,2.014639483280497e-06,0.002882461355606553,5.170783184318129e-07,0.0002945645704840782,0.0014195019983515164,5.062187375739811e-06,6.489629350394395e-05,8.047011827037513e-06,0.00017454685447592364,0.0005853582451323507,1.4136178530453302e-07,0.0011610193214383474,2.0533345415095528e-07,1.3730504532890623e-08,0.002765770166378412,4.347077735113172e-05,0.0012942301799610829,0.0006515695465022401,0.001066558131105878,0.003013710000208769,4.7526269099073685e-07,0.0010694708704083779,0.010785615566083758,0.000915624311800393,4.71037440277661e-05,1.8770223810303885e-06,0.00017727360785338723,5.158300907470046e-07,,9.503693535208726e-06,3.772768177332901e-06,2.8756357345691e-05,0.0007532947978464512,5.5452514897606e-07,2.053084895972591e-05,0.0001229473063843995,0.000533863755095458,4.258135633862079e-06,,0.00036433673017232407,0.00014424434459707792,0.0008417801881191098,2.954081595991817e-05,0.00042794263120313886,6.73317697104441e-05,0.095360415253387,0.000470790121018876,6.22752336452329e-05,7.451737359258637e-05,0.0016771731727874262,,0.8565615075716305,9.634031871612951e-05,4.3113623292853554e-05,5.109762760634494e-05,,0.000156220351067315,0.0009987989396177737,7.451737359258638e-06,0.00024457666546995305,5.056536065211218e-06,0.00012987313683279338,0.0005205570812396392,,0.006867042110033951,7.451737359258638e-06,,0.0001881563683212806,8.675951353993986e-05,0.00017298676012564694,0.0005644691049638418,0.000474249856221389,0.001702189719636366,,0.0003707239336231172,0.02208482046502567,0.0024263389108700358,7.638030793240104e-05,2.4484279894706948e-05,0.00011284059429734507,,,0.000232600658999716,7.984004313491398e-06,0.004861726359962028,3.353281811666387e-05,0.00011763099688543992,1.3572807332935374e-05,2.8476282051452648e-05
stp,0.15834619609669906,0.0002585741373098994,6.17400186795583e-06,0.002003454709895373,0.0004976699214643387,0.003872011037478429,0.0002070603652401613,0.03687042745492871,0.00030052888199185866,0.3770692197285319,0.0002628176515620823,0.007780198701175939,0.0009056566832300279,0.07935691027182969,2.6488603115041048e-05,0.015243245865474897,0.00036228224505585767,4.4761513542679776e-05,0.004270590008213335,5.3399778404041604e-05,0.011936609707985414,0.0055038646738501,6.690429545815825e-05,0.007599440117668647,0.0005487210882067948,2.084392849657134e-05,0.002488785523880094,3.069208421390146e-07,0.00010615902635492352,2.2685453549405432e-07,2.384196686761041e-06,0.002937486002574745,0.00019585108230986685,0.013549914649984335,0.03848304293706485,0.006925037168669999,0.016666993826491873,,0.002280039318072241,0.0009731525797317297,0.024633115387953704,0.004434743729348092,1.7992678354381364e-05,0.007875504294852323,8.896256293884482e-07,,0.0004090454162646616,0.001251525335423669,0.057007695177179775,0.0001430251124367808,0.0011444322021578876,0.09784723630703468,0.0003926629602994733,2.277159264518961e-05,,,,0.0004347304050445288,9.315651536668474e-05,,6.210434357778985e-05,,0.007651255128783706,0.0035999817827258845,,0.0021695117356507914,0.021376315059475258,,,,1.2420868715557964e-05,0.0005444480786986242,,6.624463314964248e-05,0.002268878685375255,2.6911882217042262e-05,0.00011799825279780068,,4.554318529037921e-05,7.659535707927413e-05,,,,,3.1052171788894925e-05,0.0011758422384061538,5.589390922001085e-05,0.8691295869233094,0.0002090846233785591,,,3.312231657482124e-05,4.347304050445288e-05,0.0566288106190147,,1.656115828741062e-05,,,,0.0030389725457398487,,0.000120068397583727,,,,0.0005817106848452981
sur,,,,,4.9685924135676223e-05,0.00011532821818455848,8.768104259236979e-06,0.0011480687144482006,7.188265653969057e-06,0.188987166260082,1.9037055193478488e-05,,0.00030633070556145047,0.0010609406153676746,1.5640402192152452e-05,0.16626916610825954,,,,,6.793306002652075e-06,0.00995598490653793,1.4218547447411319e-06,0.00030143320588512003,1.2717700772406794e-05,1.3428628144777358e-06,0.00010063571915556679,,0.00020300926077692832,,,0.5841100938969176,9.873991282924526e-06,2.0379918007956225e-05,6.580027790940904e-05,0.0045308191360478815,0.007375871488344622,,0.034562840094818754,0.00010632313813453132,0.00013057366072539398,6.319354421071697e-06,1.0268950934241509e-06,1.7931168169790947e-05,,,4.265564234223396e-06,,2.4487498381652833e-06,,,9.63701549213434e-06,1.0268950934241509e-06,0.0038639896181548858,1.5761910597709975e-05,,2.419269998718276e-05,0.0002464478579502405,0.00033515442456991064,6.048174996795688e-05,0.002757845613185364,6.0970491381839367e-05,0.31853575027366465,0.00039575835989133815,0.0005448244911254945,0.0003269680058873791,0.015250442708081962,7.086750501295959e-05,0.00016861578778945557,,0.00046858083055982764,0.00014552275598350839,2.68807777635364e-06,0.0709777162017901,0.001035643056016975,0.0016465698233700749,0.01748875619831025,0.002136777461494202,8.552974742943401e-06,5.6449633303426425e-05,,1.3440388881768198e-05,2.7369519177418875e-05,3.0057596953772523e-05,0.4990437163310622,0.00029471107257113537,0.002897381286848812,0.020288144831675625,0.00029055677055313435,0.00035751434425503406,,0.00015554195496809923,0.00041799609422299097,0.007071843888172544,0.00019610749232034508,8.296385500655096e-05,0.00017130386556580922,1.563972524423936e-05,5.1317848457660385e-06,0.021943023259081703,6.536916410678169e-05,0.006571861421770767,2.297084645247656e-05,6.659101764148791e-05,5.180658987154287e-05,0.00033613190739767565
