index,sdn,tun,dza,dji,mar,lby,som,eth,eri,bwa,zwe,zaf,lso,swz,mwi,sen,com,stp,nga,ner,gha,civ,cod,gab,ken,moz,lbr,mdg,gnq,gmb,mrt,mli,cog,caf,tza,cmr,tgo,bdi,tcd,cpv,bfa,uga,rwa,ago,zmb,sle,ben,bra,hnd,vct,tto,lca,jam,hti,bhs,dma,tca,bmu,mex,abw,nic,pan,kna,pr,gtm,vgb,slv,dom,cub,grd,cri,brb,blz,usa,can,ury,bol,ecu,sur,chl,col,per,pry,arg,ven,guy,uzb,tjk,aze,arm,tkm,afg,irn,kaz,kgz,geo,kor,tw,chn,hkg,mng,mac,prk,jpn,lka,pak,bgd,ind,btn,syc,npl,mmr,kir,slb,fsm,vnm,cok,khm,brn,phl,pyf,png,tls,plw,vut,tha,smr,fji,mus,sgp,nru,idn,lao,bih,svn,svk,bgr,pol,ukr,blr,hrv,rou,ltu,mkd,est,cze,hun,srb,lva,mda,rus,irl,grc,alb,aut,deu,bel,mlt,grl,isl,and,lic,esp,che,cyp,prt,dnk,fra,nld,swe,nor,gbr,ita,fin,mdv,lux,egy,pse,are,lbn,isr,bhr,kwt,irq,tur,omn,syr,yem,sau,qat,jor,aus,nzl,ton,mhl,ncl,mys,tuv,wsm
Twitter 3 Percent,0.11747553683665635,0.1433511613625393,0.14742955092143828,0.05124125077225136,0.17477207581876925,0.04074220722840841,0.0659442979070507,0.05464025734346393,0.045126598179117065,,0.039109235420672864,0.01192181383826987,,0.0622527915038541,0.018870502221372317,0.017597819426323283,0.1539237517322656,,0.01129009253045813,0.06573841938910521,0.015546260362947085,,0.05300376186590537,0.045390464324887116,0.029340680691724182,0.07275379302963014,0.06484787851883743,0.03184141538508154,0.10503042938316297,0.06939438480964094,0.09605950660027092,0.07046943730803208,,0.11094920663856478,0.04891192617422504,0.050417144921774654,0.047417968254160135,,0.07428029530555857,0.06503433458734277,0.14417584688599688,0.009633081561373628,,0.07165470365519568,0.03173299373211567,,0.041317134694107006,0.007693309176320271,0.04298490344882296,,,,0.06341658254394916,0.1352581018709298,,,,,0.008054584094418709,,0.010003713009442562,0.01635129429492146,0.030365379746138687,,0.006689449630765956,,0.04034546158091031,0.01118287072508571,0.03383573174386748,0.04526798448173869,0.020205949719855096,0.02096525620735793,0.01767249861887295,0.006442605158749028,0.012109991877583921,0.035734917649785994,0.08191702601733321,0.036810192318922505,0.0709777162017901,0.005301399912925607,0.009024230206687104,0.01191276110397712,0.0606984620347513,0.012027792963405622,0.035744527657578226,0.023620400314139662,0.12124273704028304,0.11339912510346414,0.16120615481421835,0.2185288120606395,,0.09806136184368462,0.08896612552004984,0.15975018956809592,,0.0937325446187618,0.0386937880051577,0.2854129392298243,0.2854129392298243,0.04951574622795042,0.017060607161948484,,0.1568069354358777,0.009947958961699971,0.14598388171909935,0.06527098770871863,0.0694958355098961,0.06337552887473008,0.03450108687058355,0.03403685484444045,0.18597192456382344,0.1008699616476302,0.15419138764596255,0.1208534828243101,0.01638847241661441,0.07151647218058647,,0.06312135468465471,0.013607055818406278,0.3073429843072035,,0.07232739683883782,,0.1198413023391615,,0.059876265256789976,,,0.04755759313837348,0.02471658425857681,,0.018871266742634767,0.16970131713496436,0.04964965591257765,0.10005497451653726,0.054343175592810836,0.06083576461597291,0.020581374800301942,0.08519618915106739,0.06575345030778437,0.062049663901164176,0.08209051517539437,0.1339331652710339,0.055504654571670815,0.0809956693438924,0.051162935214752035,0.07371505303252791,0.02208482046502567,0.11560318156242022,0.22146060357989109,0.07255150210238102,0.011506178430693185,0.046590698151784994,0.061525434905896785,0.033453453541305016,0.03142872511176467,0.22350815978776892,,,0.044875455143529634,0.13173468390893273,0.025960044777839177,0.03677348101955908,0.0855286757089891,0.1802340406318145,0.05274091604979396,0.02719071995278254,0.019322098784795013,0.021701315157561414,0.017592657711818834,0.04476543205769186,0.009988908833678109,0.04903306250771353,0.018602060167807195,0.1173757962751228,0.059662023072726535,0.005177098955474104,,,0.07985611338647992,0.1685482822423475,0.014705195875664585,0.0061279014731071176,0.03843246783115106,0.052424084841201896,0.024674126184622763,0.12789788247914985,0.006931125683156357,0.010458138865385387,0.02498484588678842,0.04207645734318223,0.012791995423203356,0.02345598486473394,,,,0.026508980819654825,0.07073130652171505,0.08419291140430933
Twitter 4 Percent,0.0316792205513121,0.04344501736453564,0.017315271270232222,0.03958496246003634,0.1487382486022889,0.03590368357977956,0.04435547489233825,0.05166026119872175,0.029808205593981982,,0.021909852194829608,0.0077471658170946535,,0.03411492047058623,0.008019798897985866,0.015589664961774028,0.04244967180295819,,0.00971505597836493,0.06074290405612792,0.01372387527069128,,,0.03283539716328707,0.009340213597061442,0.029984335778317526,0.05627726851232994,0.030436105068906382,0.06220184780619253,0.041485165914414535,,0.04616108780419573,,0.0814202832560756,0.04524315649970655,0.03703824196825069,0.041583208161316255,,0.07339693895973626,0.03416250914944742,,0.00925631748514113,,0.05523233212166671,0.02446685618739511,,0.022073608032603283,0.005221985631837186,0.027973387230037724,,,,0.02456462717851659,0.0921229976478094,,,,,0.002709974207358908,,0.007886707962680838,0.01129916912390238,0.028531325340995405,,0.0053397174793787285,,0.013491349048882837,,0.010408209613623029,0.026872502306568426,0.011798175969394585,0.016876385559400662,,0.006208280632127186,0.00806989948867064,0.01098552492559768,0.017252314717151156,0.005723405451168369,0.021943023259081703,0.002420302191397473,0.0057647061004800215,0.011248786314655805,0.013039816635097236,0.0010371717590085103,0.008877675449895619,0.021448125072329703,,0.061145395211353086,0.061695421089240275,0.10246959926239646,,0.09524134915463492,0.014088244904872402,0.03136107378516239,,0.09027404973699453,0.03853613547701335,0.2854129392298243,0.2854129392298243,0.0428150449644216,,,0.08035466723072485,0.009198311123039359,0.01286083498102389,0.01256878501258542,0.03166082622322828,0.027081975706619747,0.03379093302843345,0.02179976448169295,0.015630210613014634,0.08261341713750647,0.07625503047545308,0.11489986690470196,0.009019854998428712,0.03255046008376965,,0.0468836700735057,,0.013660245813148864,,0.06112150254703923,,0.06250582312765304,,0.004397650707275886,,,0.033351935412824614,0.007897304554626953,,0.00642149498822276,0.1367856615945015,0.04021298250456018,0.042841440104910006,0.05101359922783757,0.0493936526246512,0.014395135668139741,0.03000194056425355,0.01971311782513433,0.04939046024466007,0.06124339965268642,0.03231218452198631,0.033661904308634936,0.08019837160504681,0.0414193052651836,0.04348572994876719,,0.017495912571393584,0.041640511251745074,0.009993320356040971,0.009561756353519874,0.02600421053212981,0.05255263777036832,0.03189537592839082,0.028633078603669967,0.048012740470108735,,,0.04052804044792749,0.03312669752639815,0.025899698985938385,0.009880367428169293,0.0544857593821942,0.06099041593677392,0.010317245223902894,0.0266280149370623,0.016704428527081698,0.018110590242744886,0.016657167641317732,0.02009936414267993,0.009453915456474444,0.01633460671877178,0.014115780758689652,0.035470818160469,0.032288814086773684,0.004526501899922285,,,0.03670392776955809,0.07757149560370559,,0.005484703119126126,0.03265647004971157,0.014082887150030591,0.017409922525267258,0.12433707471094975,0.005868263568148815,,0.02137235471091385,0.03249334502707858,0.012538030257095729,0.010687854967982514,,,,0.0111318546102203,,0.06740997517474867
Twitter 5 Percent,0.023813263294323643,0.026815873960371474,0.013203272441487607,0.01868970392974116,0.04367394632474173,0.010434666197760524,0.02299454664412897,0.04050613059277512,,,0.017037638738971926,0.006952484252653811,,0.008066962466341282,0.006648107052801507,0.0147887758306832,0.019515192704980103,,0.00942522999597903,0.05862461452625507,0.009491024987362592,,,0.03216790318116078,0.005472004345456751,0.0236621618384218,0.04380599967596648,0.026224398646054088,0.05587092446552109,0.027750153981274672,,0.029659750187665063,,0.07220535282072787,0.02499289333544204,0.02545653577684161,0.022309676829526292,,0.04212210519510926,0.02516456535916335,,0.009204848478941662,,0.033883056558056374,0.01807442373139952,,0.02010936579271232,0.002681813374898412,0.024076016820612868,,,,0.014795458304331934,0.03557175759302838,,,,,0.0015300653365515346,,0.002641055686523465,0.002479400206111023,0.022683854963652845,,0.002526746265067506,,0.006317681662249708,,0.005791182798422354,,0.004607871535717544,0.015464164342502513,,0.004191659613107792,0.005226674679396695,0.0018400403947826547,0.006583664755879035,0.005277633986669518,0.020288144831675625,0.0016219005555818244,0.005693445487709079,0.010080040782604379,0.002122572770703936,0.0009216820220067268,0.008766311405283549,0.012272014841990687,,0.055483135659784036,0.036866306151760016,0.01924609915160896,,0.08997740834733703,0.012734432231338305,0.019647223786549727,,0.07111540162822308,0.032635967862701294,0.07291474700076328,0.07291474700076328,0.02609717332891287,,,0.0616811043768109,0.008133303568177529,0.012252973615727766,0.010450184809285615,0.029702660732967245,0.015045661729975918,0.02683436725943273,,0.010488349156051374,0.04051148690306065,,,0.008678428489749245,0.03023451066589937,,0.046694863693776206,,0.00901000940312946,,0.04602571252538372,,0.02460905672156578,,0.003992664942490625,,,0.024301924998274032,0.003613854046251385,,0.0057221695240121115,,0.02486573296231035,0.036777320493602585,0.04024400115089749,0.03897493576837208,0.0108217088544335,0.01875300418829075,0.014256876596499431,0.039358035142290665,0.04004491942761559,0.030439316159607308,0.030843480390204587,0.02294999162401237,0.03354885521563344,0.04245705631707238,,0.014989504819791043,0.03792484889336393,0.00933125528734566,0.005966752289034737,0.018692476668195814,0.049132562218910325,0.03059224023085428,0.01667317140464123,0.02462990780299526,,,0.030472911627948438,0.030197682530205917,0.02460373630865421,0.007293597987785757,0.027139816629162417,0.03854967848323304,0.008045203037804195,0.01938410723811902,0.009629702298418918,0.012088386437543844,0.016183514728740737,0.011962683022396326,0.005651507799660664,0.014518904220784203,0.013758128091940549,0.028678529077714038,0.030332542295923637,,,,0.017985348131428137,0.07036509554940405,,0.0047465054300469284,0.03177762160735377,0.006157498205738297,0.009822761715650998,0.01170494773960002,0.005594463241999425,,0.009758046377599082,0.02255897328403263,0.009420970486040837,0.00782519868418741,,,,0.005462156432359071,,0.026081927794850232
Twitter 6 Percent,0.017305145180945548,0.025677806837589117,0.007646780137515581,0.017006625329718437,0.010061802408137355,0.004847935063541936,0.022289802373941073,0.030736787162682293,,,0.006025746707099773,0.006583227106527263,,,0.006102169784889332,0.012521614435571671,0.01903704390733369,,0.007344938960046216,0.033331821342527004,0.006592870321478942,,,0.02396142882803104,0.004582898320670586,0.01926686079722471,0.019435499902138813,0.020218871218394,0.025788072000828367,0.01898535794120068,,0.022024074501549244,,0.031911712151377995,0.013369768618327523,0.018252334391945003,0.0210021707396684,,0.040832370905891084,,,0.009152037993325292,,0.01971664284013824,0.017414375287840622,,0.015331631536777132,0.0015965830720306984,0.0037182625412839937,,,,0.012122235810896916,0.009958959996100313,,,,,0.0013270679384275745,,0.0022514391684973507,0.0022348847043710167,0.021018234126328847,,0.0023441748421006363,,0.0026316532712595546,,0.005424018438704394,,0.004563762504964826,0.014802516004862869,,0.002673263067065284,0.0038387590386273866,0.0017254480198616927,0.005302122232031339,0.0050606027133303965,0.01748875619831025,0.0014835196394469114,0.005677679412785954,0.008851063203430815,0.0014200832578577624,0.0008895242218676486,0.007099994080745901,0.011153787962945541,,0.051117212303438166,0.02153118562138728,0.016365727921418955,,0.06231450838506121,0.01062210365088505,0.015331809689191147,,0.060964625773128236,0.02329727391810687,0.07291474700076328,0.07291474700076328,0.012622631513512849,,,0.033889279413179124,0.00766997971153143,0.009570126218211407,0.00748189209158657,0.020976557357206858,0.014543463209850244,0.017532780438281322,,0.008578264528985793,0.032626719188548266,,,,0.021614249278927813,0.9697408441813088,0.04185297671847121,,0.0038434337253559375,,0.03930760825087292,,,,0.003667792387005792,,,0.02212969795419674,0.003434639373278537,,0.0038598530006602647,,0.012740460120774904,0.029813509639159925,0.039763780330944236,0.02449947668550324,0.0057816058256169155,0.008196618893966019,0.009024916990407332,0.017904015247589732,0.03233734703592641,0.02997016884948945,0.028391076661913418,0.0216176030490168,0.029142651093831018,0.03592819595761213,,0.014753359067689072,0.026174570280038733,0.00406547605084896,0.003192620262912853,0.012331361055498969,0.04612365882122197,0.02000000233000989,0.013189983953652012,0.017981344832481802,,,0.01141891318279634,0.016936770594281936,0.019864594135650608,0.00667278607015664,0.02242765623906157,0.02786595775754022,0.004738666602745668,0.0188068170209868,0.005169784654293897,0.011324506771734707,0.015435455602443332,0.011738869472391313,0.004347069349836732,0.006870283231744944,0.01348385300570161,0.023599171375589364,0.015309946828374213,,,,0.008816245468648431,0.02312994044412596,,0.002967805422277657,0.025508573255097148,0.003502736505593712,0.006000639361868656,0.010130415099443357,,,0.00967876843045253,0.01971499140752293,0.0058540608117377295,0.007114428753108673,,,,0.003256283846679728,,0.019146400440778283
Twitter 7 Percent,0.014526476882911128,0.01229206514300912,0.006094373244710536,0.014774757854590013,0.006621516853138622,,0.012556095702624745,0.02005847840508416,,,0.004750700487158888,0.006320195150239211,,,0.004774683026402978,0.010188283386666865,0.01145359832812293,,0.005132647007411767,0.03247756251994078,0.0039084659186096405,,,0.017475938059441143,0.003258835800039278,0.014125932254164359,0.015914412252603663,0.01267372269281172,0.023360981990992128,0.014505605284786519,,0.019464519336017186,,0.0317584365287009,0.011458393584486644,0.016274667616328124,0.011335088008268908,,0.03290608714180634,,,0.0086576070082389,,0.015090027689162134,0.008443740055610736,,0.01374687861894433,0.0012921018906319724,0.003472905329064504,,,,0.010767909218966143,0.00781589079885142,,,,,0.0008841990991565838,,0.0018625890579133594,0.00188713716952262,,,0.0011457171284710707,,0.002204882784096614,,0.003249951103099993,,0.003356887000581267,0.014483714268243263,,0.002552354489852089,0.003241062874671725,0.0014533766254292474,0.004946038691260395,0.00165945191114253,0.015250442708081962,0.0013929057848091008,0.004676795783744947,0.007456357191752142,0.0009370213697768883,0.000839821655281638,0.0059194406170316825,,,0.02393360533256513,0.01127689980523403,0.015360525751557469,,0.059982724030316535,0.007379537523856426,0.007011460816450576,,0.027298073010433684,0.017188165957481606,0.07291474700076328,0.07291474700076328,0.010592540240609221,,,0.03201061441263811,0.007104975075841648,0.00684693706529295,0.005900193564733384,0.010823843165734459,0.010361861578628579,0.007216526486362175,,0.007131147610892464,0.010624232452539805,,,,0.0123570240322467,,0.03164466594540987,,0.002224380153177297,,0.0385929467992148,,,,0.0033538062955025504,,,0.005438141671776927,0.00339796342019113,,0.0029235318484723714,,0.011730029292786577,0.02592086557060753,0.03760210644169296,0.023738456221278,0.005274091225693456,0.008039425491126493,0.008755551030615856,0.010869107718349437,0.0244575376734721,0.020213788988370042,0.027569677014958875,0.02125813506925329,0.02888955665597688,0.027175420014636912,,0.014265089458917019,0.021650957398107892,0.0039478430244267145,0.0029840619227796427,0.006591559504126742,0.027584255106785888,0.014008317177411522,0.01231760194044772,0.016520189132317543,,,0.010724600858549971,0.013322309488112298,0.014690100178219838,0.005794250813588875,0.022210447704778005,0.01893601557849884,0.0022582623150824172,0.018340919151447737,0.0044895124160799615,0.01025215705688248,0.014526219137814609,0.009609616239911188,0.0042142441609477185,0.005580492143401421,0.007989972909581684,0.021682457915760688,0.014172561691149806,,,,0.005874545867846048,0.02206729250687229,,,0.01993903413542686,0.0030638976585550147,0.005340953848612503,0.010074761545731468,,,0.005256127895816307,0.009044017292383624,0.005280899525328564,0.0065909058431897725,,,,0.002518296815262587,,0.010356739986064544
Twitter 8 Percent,0.0084223771890867,0.006433819881481028,0.0038691113881144717,,0.006446090346401899,,0.010098785380897807,0.018840401591186485,,,0.004676677078187285,0.005497003264625722,,,,0.009770563815077559,0.011290355560822505,,0.004897279925412734,0.02944248871257308,0.0020106970071056573,,,0.009514710145679223,0.0030814660699965643,0.006332174249795433,0.009601503883231496,0.012229127784035254,0.011072205859036538,0.01040883320599155,,0.016501649136896484,,,0.010753932753549857,0.010380777462817268,0.009305261304770943,,0.02642275342215523,,,0.007897727361391844,,0.008611972126452068,0.005807962078493057,,0.004527454099289107,0.0012188308816027534,0.001704812591917525,,,,0.008126314924607969,0.0052560159361661725,,,,,0.000868372476377577,,0.001704568356122198,0.0017287973021322595,,,0.0007828559996309294,,0.002087841411002993,,0.0028175646107454983,,0.002970212847984553,,,0.0018050001423740387,0.00210567596644422,0.0011745949499682002,0.004801281801240407,0.0009730732514641443,0.007071843888172544,0.0010057446155982922,0.00448610683376234,0.004566212262000872,0.0008413533039984566,0.0006762720346381603,0.0021674821705951414,,,0.019647658149204245,0.011269711572313814,0.011908338836354952,,0.032992515175417535,0.007194540990233395,0.0069666164326742325,,0.022056437606986216,0.012095998964422977,0.07291474700076328,0.07291474700076328,0.009223838703788123,,,0.022217163774240475,0.005715048073415528,0.004503193695488605,0.005145267204566028,0.007879997777428585,0.007526327882438756,,,0.00638868346643209,0.007889409949415341,,,,0.012260823380280872,,0.01816897454283044,,0.0019855184424888584,,0.027544220700996075,,,,0.002583844847231895,,,0.003369947861265508,0.003339073640628071,,0.0019241054509710274,,0.010693751989295341,0.02079397394997349,,0.015015300866882256,0.0043112539481239606,0.003421776755048502,0.008724320194698007,0.010825059350912105,0.021442044582966183,0.01848496610873815,0.02286059636700081,0.02122803442227052,0.0195900716097055,0.02115914426117132,,0.011957470594970888,0.013690730057405748,0.003605512652454985,0.002418971551510645,0.006307906036030097,0.020620332012877527,0.011781319614304142,0.008655335850597228,0.01181041671810301,,,0.010506508823468031,0.01253261545098181,0.00885274869825506,0.004444574646882406,0.02038966694393195,0.00984268640670289,0.0017823204227356375,0.018271625256801698,0.004017689523294061,0.008414711766754684,0.0061300700902732356,0.008839576647596643,0.0038942467306947405,0.004885564164012597,0.0060198071617806785,,0.010325588218631191,,,,0.005418240260335869,0.02100992240106858,,,0.01897108687747075,0.002484701488610445,0.004829308872253733,0.0066110670874529424,,,0.004560797945899482,0.008794676437747373,0.004365478796642843,0.005191608923319009,,,,0.0021971696185831393,,0.007348071027452716
Twitter 9 Percent,0.0075507621056016515,0.00512293009213317,0.003707200136207789,,0.0059295660074123535,,0.009358627416999304,0.01807751767108853,,,0.003077345007537809,0.004717808429066757,512144.0,,,0.009384605677309027,0.010425225379516841,,0.004591814749354163,0.01905386519991412,0.0017241067596595768,,,0.007784117617833763,0.002720200550720227,0.006090628302986971,,0.008312555465108623,0.011038377862298877,0.007544408566004153,,0.011574746871530766,,,0.00749360602431417,0.0069009539584516215,0.008565468239048834,,0.018264466342400743,,,0.005616582678648031,,0.007569205453679327,0.004977452543626519,,,0.000920195044592703,0.0015576996518636074,,,,0.00496727973962245,0.004617770345738994,,,,,0.0008248859994790613,,0.0015725585844585928,0.0015221787795230985,,,0.0007283558813903062,,0.0020636093799242033,,0.002735997546008817,,0.0018953504439967802,,,0.0017267120591036545,0.0020232099873191147,0.0010561021086642208,0.0025156702629595107,0.0008795389169385916,0.006571861421770767,0.0008122097098768331,0.002901878432565729,0.0019772501435901075,0.0007255740125572543,0.0005999215002887987,0.0014911511014775313,,,0.017396689976110127,0.01072928424752108,0.009811750569537096,,0.027104924723070058,0.006934613461679311,0.005891652774077722,,0.019835672389636908,0.010097069300397622,0.02774612724342217,0.02774612724342217,0.008533215653375777,,,0.01810620160921889,0.005621166609003734,0.003546072476718725,0.00496260613705059,0.0051560206203664,0.007262641594068994,,,0.006123017196213438,0.006116281020966723,,,,0.011216041731201951,,0.015575742434054669,,0.001835897903959197,,0.02021743943189601,,,,0.0014287631047748652,,,0.002750947530649516,0.0029585461652196147,,0.0016557521503658367,,0.01038189633961425,0.015463249752997187,,0.014591033180351943,0.00413906903394391,0.0026402510688648038,0.0063555787514374745,0.010449052761722054,0.017381303199277696,0.01841272565641237,0.01647017135547722,0.0206281664218298,0.019405471468914158,0.01826937086959429,,0.009935023120960907,0.01065627587315458,0.002027055964324758,0.0020366251916148484,0.0045711311691772425,0.017094744795786,0.010761202451310205,0.006726077656106532,0.010404741140548877,,,0.008482532072030344,,0.006825277275246619,0.0017642194268580886,0.011501104103309984,0.009491420961323582,0.0010337791259130763,0.015912284485204816,0.0035347821749167115,0.007510662469828056,0.005093079858485993,0.008590962136645128,0.0017802803958498349,0.003509494707518155,0.005521015790733014,,0.009687389220826192,,,,0.005403325184544153,0.0147157632223624,,,0.017757059828184072,0.0019715444701612133,0.003138448276407786,0.006245148540640034,,,,0.007676537851108099,0.002763844291467407,0.005026881871230978,,,,0.001951531444585399,,0.0063660470746333365
Twitter 10 Percent,0.007550271910964967,0.004666789999497909,0.003145795386454645,,0.0024139904640185354,,0.007615708949793382,0.00965134839272842,,,0.002424121267616742,0.004235208210196706,,,,0.008393006151178281,0.00998927116566746,,0.0038960515112741404,0.01902212298277491,0.0013920227520585985,,,0.007003718551866729,0.0012411387750760213,,,0.007845818214872778,0.0083936060685776,0.003332721377442486,,0.006944515834528274,,,0.00582843356850913,0.005647501619524304,0.006405778716022221,,0.016450332258094013,,,0.004907843512428957,,0.006044773011696461,0.004096161341904131,,,0.0008223621026464428,0.0011161725410431267,,,,0.003931900436135096,0.003917844204019671,,,,,0.0006459872492567235,,0.001208796586877969,0.0009836776000830534,,,,,0.0019203553138407688,,0.002721690102001044,,0.0014588471480242008,,,0.001585353969939916,0.0015269270114290062,0.0008246158988000887,0.0014900829962720935,0.0008744063850046258,,0.0006663766101039838,0.0025074196772506725,0.0019757149939633053,0.0007089831433676829,,0.0011214675039278171,,,0.014594447914982387,0.010274892083857859,0.00969858710033567,,0.022768956411399567,0.0057131544347317435,0.005422206619374182,,0.017600659113585604,0.008502932559341581,0.02774612724342217,0.02774612724342217,0.007705386434174079,,,0.016471040296596413,0.005262487270961428,0.0031250783054387323,0.004474803611040685,0.004641221497645065,0.005339112172919321,,,0.00542804721059865,0.005572320319396684,,,,0.010358632662453269,,0.013608953319470362,,0.0017678344235304406,,0.011965051471730334,,,,0.0011048830474308037,,,0.0018439428605885066,0.0029252832740125825,,0.0016386887728475213,,0.008884670213550886,0.012985824415478272,,0.013635150153752662,0.0039147542863780345,0.0020705175112384843,0.006208095965449299,0.00903830629384313,0.011338666824951184,0.016892588620430613,0.014525734073386969,0.017584307014587564,0.018002490724707186,0.015454563157284171,,0.009163149151772515,0.010160656536617805,0.0017367884438292908,0.0017431575111408312,0.004536181881236844,0.016865869571414168,0.00683323294658319,0.005999905295691847,0.0067599341796048895,,,0.005918147409062977,,0.0066044999878046825,0.0015295425860040567,0.011489641468925971,0.008032505113798723,0.0008532930708056117,0.010205316504545816,0.003455053786822681,0.006473522607914773,0.004914853452437301,0.00834522090775449,0.0016417475256506671,0.00318584289504498,0.005451627232390345,,0.009288301850016249,,,,,0.008969852703852537,,,0.015880861518722724,0.0013291737911950315,,0.0058241678483444935,,,,0.006200500191122222,0.0024866495121004125,0.00466152971281949,,,,0.0019149767483867086,,0.004454777643640708
Web 1 Language,ara,fra,fra,eng,fra,ara,eng,amh,eng,eng,eng,eng,,eng,eng,fra,eng,,eng,fra,eng,fra,eng,eng,eng,por,eng,fra,eng,eng,ara,eng,fra,eng,swa,fra,fra,fra,fra,por,fra,eng,swa,por,eng,eng,fra,por,spa,eng,eng,ita,eng,rus,eng,eng,tur,eng,spa,spa,spa,spa,eng,spa,spa,eng,spa,spa,spa,fra,eng,eng,eng,eng,eng,spa,spa,rus,nld,spa,eng,spa,spa,spa,spa,eng,rus,rus,aze,eng,eng,eng,fas,rus,rus,kat,kor,zho,zho,eng,mon,eng,kor,eng,eng,eng,ben,eng,eng,eng,nep,eng,,zho,eng,vie,,eng,eng,eng,fra,eng,spa,eng,eng,tha,ita,eng,eng,eng,eng,ind,tha,hbs,slv,slk,bul,pol,rus,rus,hbs,ron,lit,mkd,est,ces,hun,hbs,lav,ron,rus,eng,ell,sqi,deu,deu,nld,eng,dan,isl,cat,eng,spa,deu,ell,por,dan,fra,nld,swe,nor,eng,ita,fin,div,fra,ara,ara,eng,ara,eng,ara,yor,ara,tur,eng,ara,ara,ara,eng,eng,eng,eng,eng,spa,fra,eng,eng,eng
Web 2 Language,eng,ara,ara,spa,ara,eng,rus,eng,amh,sot,hin,nld,,,swa,eng,fra,ara,ind,eng,fra,eng,fra,fra,,eng,spa,eng,fra,rus,fra,fra,eng,fra,eng,eng,eng,eng,,eng,eng,fin,eng,eng,,deu,eng,eng,eng,por,deu,eng,tur,eng,spa,rus,eng,spa,eng,eng,eng,eng,,eng,eng,eng,eng,eng,eng,eng,spa,,spa,spa,fra,eng,eng,spa,eng,eng,spa,eng,por,eng,eng,,uzb,tgk,rus,hye,rus,fas,fas,kaz,,eng,eng,zho,zho,zho,eng,zho,por,jpn,sin,urd,eng,hin,,fas,hin,mya,,fas,ara,eng,,khm,ind,tgl,eng,spa,deu,,ind,,eng,por,fra,ind,,eng,ind,eng,eng,eng,eng,eng,ukr,eng,eng,eng,eng,eng,rus,eng,eng,eng,rus,rus,eng,gle,eng,eng,eng,eng,fra,scn,kal,eng,spa,spa,eng,eng,,eng,eng,eng,eng,eng,eng,pol,eng,eng,eng,eng,eng,eng,ara,eng,ara,eng,,eng,eng,ara,eng,eng,eng,ara,ara,fin,deu,tha,eng,eng,ind,rus,fra
Web 3 Language,dwr,eng,eng,ara,hun,spa,deu,,ara,,sna,zul,,,,pol,deu,vie,rus,,tgl,,deu,rus,,,tgl,mlg,spa,ita,eng,rus,,rus,ita,ind,,sna,,vie,,zul,sna,fra,,fra,jpn,fin,deu,rus,ara,rus,ell,ukr,nld,,jpn,jpn,por,nld,por,,,ces,,spa,,rus,ita,,fra,,rus,rus,spa,deu,ita,eng,hbs,por,ind,por,eng,por,ita,rus,eng,eng,eng,tur,hbs,pus,eng,eng,eng,rus,ind,zho,zho,rus,,por,eng,spa,tam,hin,urd,rus,,,eng,tha,,eng,por,fra,,tha,tgl,rus,mri,ind,eng,deu,spa,,spa,,rus,spa,,jav,eng,slv,hbs,ces,slv,deu,eng,bel,slv,hun,rus,sqi,eng,slk,deu,slv,eng,eng,dwr,spa,dwr,mri,fra,spa,eng,jpn,eng,ita,eng,deu,cat,fra,tur,spa,nor,spa,deu,deu,dan,rus,fra,swe,ita,deu,,kbc,rus,spa,heb,fra,,kbc,,kbc,kbc,heb,,fra,kbc,,spa,,,sqi,zho,spa,por
Web 4 Language,kbc,rus,kbc,por,eng,ind,zho,,spa,,fra,deu,,,,ara,,,deu,,ara,,rus,deu,,,fra,zho,tgl,fra,,deu,,deu,ind,zho,,swa,,,,deu,zul,spa,,,,spa,rus,zho,fra,,tha,fra,hun,,spa,,ita,ita,tgl,,,deu,,rus,,vie,fra,mlg,deu,,,fra,rus,fra,ind,pol,slk,jpn,fra,hin,,pol,fra,,kaz,dwr,tur,rus,deu,fra,eng,dwr,dwr,uzb,spa,zho,zho,spa,,,spa,ron,pol,fin,hin,tam,,jpn,ind,tgl,,,tgl,spa,,vie,,spa,,jpn,pol,fra,ara,,fra,,jpn,ita,,spa,lao,por,deu,hun,dwr,fra,dwr,dwr,ita,spa,pol,hbs,fin,deu,ron,,slv,swe,fra,pol,lit,tur,ita,fra,deu,ita,deu,rus,fra,rus,fra,ita,tha,fra,deu,deu,fra,spa,swe,fra,spa,fra,deu,por,urd,dwr,hin,fra,spa,rus,,dwr,,dwr,jpn,ind,dwr,sin,pol,,kor,,,,rus,,tgl
